id,name,name_mm,p_code,township_id:id,town_id:id,ward_type
ward_06504,Ywar Thar Kone,ရွာသာကုန်း,MMR008012047,township_045,,village_tract
ward_06505,Zee Pin Kwayt,ဇီးပင်ကွေ့,MMR008012015,township_045,,village_tract
ward_06506,Ah Lel Kone,အလယ်ကုန်း,MMR008010044,township_046,,village_tract
ward_06507,Auk Kaing,အောက်ကိုင်း,MMR008010037,township_046,,village_tract
ward_06508,Aye Mya Thar Yar,အေးမြသာယာ,MMR008010014,township_046,,village_tract
ward_06509,Ba Lar,ဘလား,MMR008010008,township_046,,village_tract
ward_06510,Bu Ta Let Tan,ဘုတလက်တန်း,MMR008010031,township_046,,village_tract
ward_06511,Chaung Gaung,ချောင်းဂေါင်း,MMR008010052,township_046,,village_tract
ward_06512,Chaung Gwa (G),ချောင်းဂွ (ဂျီ),MMR008010054,township_046,,village_tract
ward_06513,Daung Sa Par,ဒေါင်းစပါး,MMR008010033,township_046,,village_tract
ward_06514,Gon Hnyin Tan,ဂုံညင်းတန်း,MMR008010022,township_046,,village_tract
ward_06515,Hlwa Zin,လွှဇင်,MMR008010030,township_046,,village_tract
ward_06516,Hmet Ka Tan,မှက္ကတန်,MMR008010010,township_046,,village_tract
ward_06517,Hnaw Kone,နှောကုန်း,MMR008010042,township_046,,village_tract
ward_06518,Hpa Lan Pin,ဖလန်ပင်,MMR008010036,township_046,,village_tract
ward_06519,Htan Pin Kone,ထန်းပင်ကုန်း,MMR008010045,township_046,,village_tract
ward_06520,Htauk Kyant Kwin,ထောက်ကြန့်ကွင်း,MMR008010018,township_046,,village_tract
ward_06521,Htu Kone,ထူးကုန်း,MMR008010007,township_046,,village_tract
ward_06522,Ka Mun Chon,ကမွန်းခြုံ,MMR008010023,township_046,,village_tract
ward_06523,Kaing Gyi,ကိုင်းကြီး,MMR008010039,township_046,,village_tract
ward_06524,Kan Thar Yar,ကန်သာယာ,MMR008010047,township_046,,village_tract
ward_06525,Kyat Chaung,ကျပ်ချောင်း,MMR008010006,township_046,,village_tract
ward_06526,Kyoet Koe Pin,ကြို့ကိုးပင်,MMR008010038,township_046,,village_tract
ward_06527,Kyun Kauk Pin,ကျွန်းကောက်ပင်,MMR008010025,township_046,,village_tract
ward_06528,Kyun Kone,ကျွန်းကုန်း,MMR008010028,township_046,,village_tract
ward_06529,Lay Te,လေးတဲ,MMR008010020,township_046,,village_tract
ward_06530,Leik U Kone,လိပ်ဥကုန်း,MMR008010053,township_046,,village_tract
ward_06531,Let Pa Taw,လက်ပတော,MMR008010034,township_046,,village_tract
ward_06532,Ma Gyi Pin,မကျီးပင်,MMR008010015,township_046,,village_tract
ward_06533,Ma Taunt Ta,မတောင့်တ,MMR008010004,township_046,,village_tract
ward_06534,Myaung,မြောင်,MMR008010041,township_046,,village_tract
ward_06535,Na Nwin Kone,နနွင်းကုန်း,MMR008010001,township_046,,village_tract
ward_06536,Nga Shint Yoe,ငါးရှဉ့်ရိုး,MMR008010002,township_046,,village_tract
ward_06537,Oe Thei Kone,အိုးသည်ကုန်း,MMR008010012,township_046,,village_tract
ward_06538,Oke Shit Kone,အုတ်ရှစ်ကုန်း,MMR008010013,township_046,,village_tract
ward_06539,Oke Twin Kone,အုတ်တွင်းကုန်း,MMR008010011,township_046,,village_tract
ward_06540,Pan Tin,ပန်းတင်,MMR008010051,township_046,,village_tract
ward_06541,Shan Kone,ရှမ်းကုန်း,MMR008010049,township_046,,village_tract
ward_06542,Shan Ywar,ရှမ်းရွာ,MMR008010021,township_046,,village_tract
ward_06543,Shar Taw Kwin,ရှားတောကွင်း,MMR008010026,township_046,,village_tract
ward_06544,Sin Gaung,ဆင်ဂေါင်း,MMR008010027,township_046,,village_tract
ward_06545,Taung Kone,တောင်ကုန်း,MMR008010005,township_046,,village_tract
ward_06546,Tei Pin Kyaw,တယ်ပင်ကျော,MMR008010016,township_046,,village_tract
ward_06547,Tei Pin Yoe,တယ်ပင်ရိုး,MMR008010017,township_046,,village_tract
ward_06548,Tein Myoke,တိမ်မြုပ်,MMR008010043,township_046,,village_tract
ward_06549,Tet Swea,တက်ဆွဲ,MMR008010009,township_046,,village_tract
ward_06550,Tha Hpan Pin Seik,သဖန်းပင်ဆိပ်,MMR008010040,township_046,,village_tract
ward_06551,Tha Yet Hnit Hpyar Lein,သရက်နှစ်ဖျားလိန်,MMR008010048,township_046,,village_tract
ward_06552,Tha Yet Kone,သရက်ကုန်း,MMR008010003,township_046,,village_tract
ward_06553,Tha Yet Pin Seik,သရက်ပင်ဆိပ်,MMR008010024,township_046,,village_tract
ward_06554,Thea Kaw,သဲကော,MMR008010050,township_046,,village_tract
ward_06555,Thin Pan Kone,သင်ပန်းကုန်း,MMR008010029,township_046,,village_tract
ward_06556,Tin Koke Gyi,တင်းကုတ်ကြီး,MMR008010019,township_046,,village_tract
ward_06557,Tin Seik,တင်ဆိပ်,MMR008010032,township_046,,village_tract
ward_06558,Waing,ဝိုင်း,MMR008010035,township_046,,village_tract
ward_06559,Win Tha Yet,ဝင်းသရက်,MMR008010046,township_046,,village_tract
ward_06560,Dant Da Lun,ဒန့်ဒလွန်,MMR008003010,township_047,,village_tract
ward_06561,Daung Ma Nar,ဒေါင်းမနား,MMR008003012,township_047,,village_tract
ward_06562,Gyoe Gyar,ကြိုးကြာ,MMR008003028,township_047,,village_tract
ward_06563,Hle Ku,လှည်းကူး,MMR008003027,township_047,,village_tract
ward_06564,Hpa Yon Kar,ဖရုံကား,MMR008003038,township_047,,village_tract
ward_06565,Htauk Kyant Kone,ထောင်ကြံ့ကုန်း,MMR008003035,township_047,,village_tract
ward_06566,Hteik Pauk,ထိပ်ပေါက်,MMR008003014,township_047,,village_tract
ward_06567,Htone Bo,ထုံးဘို,MMR008003030,township_047,,village_tract
ward_06568,Kaing Gyi,ကိုင်းကြီး,MMR008003018,township_047,,village_tract
ward_06569,Kone Ka Lay,ကုန်းကလေး,MMR008003033,township_047,,village_tract
ward_06570,Kwin Hla,ကွင်းလှ,MMR008003034,township_047,,village_tract
ward_06571,Kyauk Hpu,ကျောက်ဖူး,MMR008003015,township_047,,village_tract
ward_06572,Kyaung U,ကျောင်းဦး,MMR008003021,township_047,,village_tract
ward_06573,Kyee Pin,ကျီးပင်,MMR008003039,township_047,,village_tract
ward_06574,Kyee Taw,ကျီးတော,MMR008003037,township_047,,village_tract
ward_06575,Kyun Mee,ကျွန်းမီး,MMR008003029,township_047,,village_tract
ward_06576,Le,လဲ,MMR008003040,township_047,,village_tract
ward_06577,Ma Gyi Htone,မကြီးထုံး,MMR008003007,township_047,,village_tract
ward_06578,Myaung,မြောင်,MMR008003032,township_047,,village_tract
ward_06579,Nat Mauk,နတ်မောက်,MMR008003024,township_047,,village_tract
ward_06580,Ngar Se Pay,ငါးဆယ်ပေး,MMR008003011,township_047,,village_tract
ward_06581,Nyaung Chay Htauk,ညောင်ခြေထောက်,MMR008003041,township_047,,village_tract
ward_06582,Nyaung Kyoe,ညောင်ကျိုး,MMR008003042,township_047,,village_tract
ward_06583,Nyaung Pin,ညောင်ပင်,MMR008003023,township_047,,village_tract
ward_06584,Oke Shit Pin,ဥသျှစ်ပင်,MMR008003008,township_047,,village_tract
ward_06585,Pe Gyi,ပဲကြီး,MMR008003026,township_047,,village_tract
ward_06586,San Wa,စမ်းဝ,MMR008003031,township_047,,village_tract
ward_06587,Shwe Bon Thar,ရွှေဘုံသာ,MMR008003002,township_047,,village_tract
ward_06588,Shwe Nyi Naung,ရွှေညီနောင်,MMR008003025,township_047,,village_tract
ward_06589,Sin Te,ဆင်တဲ,MMR008003003,township_047,,village_tract
ward_06590,Swei Taw,စွယ်တော်,MMR008003009,township_047,,village_tract
ward_06591,Ta Loke Pin,တလုပ်ပင်,MMR008003017,township_047,,village_tract
ward_06592,Taung Boet Gyi,တောင်ဘို့ကြီး,MMR008003020,township_047,,village_tract
ward_06593,Taung Bway,တောင်ဘွေ,MMR008003005,township_047,,village_tract
ward_06594,Tha Yet Lein,သရက်လိန်,MMR008003004,township_047,,village_tract
ward_06595,Thu Ye Tan,သူရဲတန်း,MMR008003013,township_047,,village_tract
ward_06596,Ton Kin,တုံကင်း,MMR008003036,township_047,,village_tract
ward_06597,Yae Kyaw,ရေကျော်,MMR008003022,township_047,,village_tract
ward_06598,Yae Lel Kyun,ရေလယ်ကျွန်း,MMR008003006,township_047,,village_tract
ward_06599,Yat Thar,ရပ်သာ,MMR008003016,township_047,,village_tract
ward_06600,Ywar Thar Yar,ရွာသာယာ,MMR008003001,township_047,,village_tract
ward_06601,Za Yat Hla,ဇရပ်လှ,MMR008003019,township_047,,village_tract
ward_06602,Ah Nauk Kyoet Kone,အနောက်ကြို့ကုန်း,MMR008002036,township_048,,village_tract
ward_06603,Ah Shey Kyoet Kone,အရှေ့ကြို့ကုန်း,MMR008002015,township_048,,village_tract
ward_06604,Ah Shey Ma Kway,အရှေ့မကွေ,MMR008002023,township_048,,village_tract
ward_06605,Ah Yar Taw,အရာတော်,MMR008002025,township_048,,village_tract
ward_06606,Bant Bway Taung,ဘန့်ဘွေးတောင်,MMR008002040,township_048,,village_tract
ward_06607,Bant Pyin,ဘန့်ပြင်,MMR008002004,township_048,,village_tract
ward_06608,Baw Di Kone,ဗောဓိကုန်း,MMR008002037,township_048,,village_tract
ward_06609,Chaung Hpyaunt,ချောင်းဖြောင့်,MMR008002026,township_048,,village_tract
ward_06610,Chaung Kaung,ချောင်းကောင်း,MMR008002027,township_048,,village_tract
ward_06611,Chaung Zauk,ချောင်းဇောက်,MMR008002009,township_048,,village_tract
ward_06612,Dee Doke,ဒီးဒုတ်,MMR008002052,township_048,,village_tract
ward_06613,Dhamma Thaw,ဓမ္မသော်,MMR008002011,township_048,,village_tract
ward_06614,Gway Pin Khon,ဂွေးပင်ခုံ,MMR008002039,township_048,,village_tract
ward_06615,Hle Ku,လှည်းကူး,MMR008002018,township_048,,village_tract
ward_06616,Htan Ta Pin,ထန်းတပင်,MMR008002016,township_048,,village_tract
ward_06617,Htone Taung,ထုံးတောင်,MMR008002012,township_048,,village_tract
ward_06618,In Ngar Gwa,အင်ငါးခွ,MMR008002035,township_048,,village_tract
ward_06619,Kan Kyin,ကန်ကျင်း,MMR008002051,township_048,,village_tract
ward_06620,Kin Mun Chon,ကင်းမွန်းခြုံ,MMR008002029,township_048,,village_tract
ward_06621,Kyoet Pin Waing,ကြို့ပင်ဝိုင်း,MMR008002031,township_048,,village_tract
ward_06622,Kyu Wut,ကြူဝတ်,MMR008002045,township_048,,village_tract
ward_06623,Kywe Ka Lay San,ကျွဲကလေးစမ်း,MMR008002041,township_048,,village_tract
ward_06624,Kywe Paung Pin,ကျွဲပေါင်ပင်,MMR008002007,township_048,,village_tract
ward_06625,Lay Thar Taung Gyi,လေသာတောင်ကြီး,MMR008002043,township_048,,village_tract
ward_06626,Ma Gyi Khon,မကြီးခုံ,MMR008002047,township_048,,village_tract
ward_06627,Ma Soe Yein,မစိုးရိမ်,MMR008002038,township_048,,village_tract
ward_06628,Myauk Let Gyi,မြောက်လက်ကြီး,MMR008002010,township_048,,village_tract
ward_06629,Myauk Shwe Laung,မြောက်ရွှေလောင်း,MMR008002042,township_048,,village_tract
ward_06630,Myo Taung,မြို့တောင်,MMR008002022,township_048,,village_tract
ward_06631,Nga Khu Aing,ငါးခူအိုင်,MMR008002033,township_048,,village_tract
ward_06632,Nwar Myaw,နွားမျော,MMR008002048,township_048,,village_tract
ward_06633,Nyaung Kone,ညောင်ကုန်း,MMR008002017,township_048,,village_tract
ward_06634,Nyaung Pin Thar,ညောင်ပင်သာ,MMR008002008,township_048,,village_tract
ward_06635,Nyaung Wun,ညောင်ဝန်း,MMR008002021,township_048,,village_tract
ward_06636,Paung Sa Par,ပေါင်းစပါး,MMR008002005,township_048,,village_tract
ward_06637,Pi Tauk Kone,ပိတောက်ကုန်း,MMR008002013,township_048,,village_tract
ward_06638,San Myaing Aye,စမ်းမြိုင်အေး,MMR008002046,township_048,,village_tract
ward_06639,Shwe Taung Ngwe Taung,ရွှေတောင်ငွေတောင်,MMR008002053,township_048,,village_tract
ward_06640,Sin Gaung,ဆင်ခေါင်း,MMR008002049,township_048,,village_tract
ward_06641,Taung Lel,တောင်လည်,MMR008002020,township_048,,village_tract
ward_06642,Taung Let Gyi,တောင်လက်ကြီး,MMR008002019,township_048,,village_tract
ward_06643,Taung Shwe Laung,တောင်ရွှေလောင်း,MMR008002024,township_048,,village_tract
ward_06644,Tha Hpan Cho,သဖန်းချို,MMR008002003,township_048,,village_tract
ward_06645,Tha Hpan Kaing,သဖန်းကိုင်း,MMR008002032,township_048,,village_tract
ward_06646,Tha Pyay Taung,သပြေတောင်,MMR008002028,township_048,,village_tract
ward_06647,Thit Poke,သစ်ပုတ်,MMR008002044,township_048,,village_tract
ward_06648,Thit Seint Pin,သစ်ဆိမ့်ပင်,MMR008002050,township_048,,village_tract
ward_06649,Thit Yaung Pyan,သစ်ရောင်းပြန်,MMR008002030,township_048,,village_tract
ward_06650,War Yon Pin Lel,ဝါးရုံပင်လယ်,MMR008002014,township_048,,village_tract
ward_06651,Wet Toe,ဝက်တိုး,MMR008002002,township_048,,village_tract
