id,name,p_code,township_id:id,town_id:id,ward_type
ward_00389,Sar Taik Ward,MMR007006701502,township_032,town_056,ward
ward_00390,Zay Paing Ward,MMR007006701503,township_032,town_056,ward
ward_00391,Aung Myay Ward,MMR007006702507,township_032,town_057,ward
ward_00392,Gon Taw Ward,MMR007006702502,township_032,town_057,ward
ward_00393,Kan Baw Za Ward,MMR007006702508,township_032,town_057,ward
ward_00394,Myo Ma Ward,MMR007006702505,township_032,town_057,ward
ward_00395,Pyi Taw Thar Ward,MMR007006702503,township_032,town_057,ward
ward_00396,Ta Pin Shwe Htee Ward,MMR007006702501,township_032,town_057,ward
ward_00397,Tha Ti Pa Htan Ward,MMR007006702504,township_032,town_057,ward
ward_00398,Than Ma Ni Ward,MMR007006702506,township_032,town_057,ward
ward_00399,Myo Ma No (1) Ward,MMR007005702501,township_033,town_058,ward
ward_00400,Myo Ma No (2) Ward,MMR007005702502,township_033,town_058,ward
ward_00401,Myo Ma Ward No (1),MMR007005701501,township_033,town_059,ward
ward_00402,Myo Ma Ward No (2),MMR007005701502,township_033,town_059,ward
ward_00403,Myo Ma Ward No (3),MMR007005701503,township_033,town_059,ward
ward_00404,Myo Ma Ward No (4),MMR007005701504,township_033,town_059,ward
ward_00405,Myo Ma Ward No (5),MMR007005701505,township_033,town_059,ward
ward_00406,Myo Ma No (1) Ward,MMR007005704501,township_033,town_060,ward
ward_00407,Myo Ma No (2) Ward,MMR007005704502,township_033,town_060,ward
ward_00408,Myo Ma No (1) Ward,MMR007005703501,township_033,town_061,ward
ward_00409,Myo Ma No (2) Ward,MMR007005703502,township_033,town_061,ward
ward_00410,Myo Ma No (3) Ward,MMR007005703503,township_033,town_061,ward
ward_00411,Myo Ma No (4) Ward,MMR007005703504,township_033,town_061,ward
ward_00412,No (1) Ward,MMR007013702501,township_034,town_062,ward
ward_00413,No (2) Ward,MMR007013702502,township_034,town_062,ward
ward_00414,No (3) Ward,MMR007013702503,township_034,town_062,ward
ward_00415,No (4) Ward,MMR007013702504,township_034,town_062,ward
ward_00416,No (5) Ward,MMR007013702505,township_034,town_062,ward
ward_00417,Bago Lan Ward,MMR007013701504,township_034,town_063,ward
ward_00418,Ka Thit Tan Ward,MMR007013701502,township_034,town_063,ward
ward_00419,Kyet Thun Khin (1) Ward,MMR007013701505,township_034,town_063,ward
ward_00420,Kyet Thun Khin (2) Ward,MMR007013701506,township_034,town_063,ward
ward_00421,Me Kone Ward,MMR007013701501,township_034,town_063,ward
ward_00422,Zay Ward,MMR007013701503,township_034,town_063,ward
ward_00423,Ka Nyut Kwin Ah Nauk (1) Ward,MMR007012702503,township_035,town_064,ward
ward_00424,Ka Nyut Kwin Ah Nauk (2) Ward,MMR007012702504,township_035,town_064,ward
ward_00425,Ka Nyut Kwin Ah Shey (1) Ward,MMR007012702501,township_035,town_064,ward
ward_00426,Ka Nyut Kwin Ah Shey (2) Ward,MMR007012702502,township_035,town_064,ward
ward_00427,Bu Tar (North) Ward,MMR007012701504,township_035,town_065,ward
ward_00428,Bu Tar (South) Ward,MMR007012701505,township_035,town_065,ward
ward_00429,Htan Kone Ward,MMR007012701503,township_035,town_065,ward
ward_00430,Myo Ma (East) Ward,MMR007012701507,township_035,town_065,ward
ward_00431,Myo Ma (West) Ward,MMR007012701508,township_035,town_065,ward
ward_00432,Oke Hpyat Ward,MMR007012701502,township_035,town_065,ward
ward_00433,Say Yon Ward,MMR007012701510,township_035,town_065,ward
ward_00434,Thein Kone Ward,MMR007012701501,township_035,town_065,ward
ward_00435,Yone Ward,MMR007012701509,township_035,town_065,ward
ward_00436,Zay Ward,MMR007012701506,township_035,town_065,ward
ward_00437,No (1) Ward,MMR007012703501,township_035,town_066,ward
ward_00438,No (2) Ward,MMR007012703502,township_035,town_066,ward
ward_00439,No (3) Ward,MMR007012703503,township_035,town_066,ward
ward_00440,No (4) Ward,MMR007012703504,township_035,town_066,ward
ward_00441,Gant Gaw Waing Ward,MMR007008701505,township_036,town_067,ward
ward_00442,Kyay Nan Tan + Shan Kone Ward,MMR007008701503,township_036,town_067,ward
ward_00443,Kywe Te Ward,MMR007008701508,township_036,town_067,ward
ward_00444,Ma Gyi Tan Ward,MMR007008701501,township_036,town_067,ward
ward_00445,Pan Be Dan Ward,MMR007008701506,township_036,town_067,ward
ward_00446,Pwe Kone Ward,MMR007008701502,township_036,town_067,ward
ward_00447,Pyin Ma Pin Ward,MMR007008701504,township_036,town_067,ward
ward_00448,Ta Yoke Tan + Nyaung Waing Ward,MMR007008701507,township_036,town_067,ward
ward_00449,Min Gyi Swe Ward,MMR007009702503,township_037,town_068,ward
ward_00450,Nat Shin Naung Ward,MMR007009702501,township_037,town_068,ward
ward_00451,Ta Pin Shwe Htee Ward,MMR007009702502,township_037,town_068,ward
ward_00452,Tha Wun Nge Ward,MMR007009702504,township_037,town_068,ward
ward_00453,Chin Thayt U Ward,MMR007009701523,township_037,town_069,ward
ward_00454,Htee Hlaing Ward,MMR007009701501,township_037,town_069,ward
ward_00455,Kan Taw Ward,MMR007009701511,township_037,town_069,ward
ward_00456,Kyet Ti Ward,MMR007009701504,township_037,town_069,ward
ward_00457,Lan Ma Kye Ward,MMR007009701515,township_037,town_069,ward
ward_00458,Man Ward,MMR007009701513,township_037,town_069,ward
ward_00459,Min Gyi Nyo Ward,MMR007009701522,township_037,town_069,ward
ward_00460,Myo Gyi Ward,MMR007009701520,township_037,town_069,ward
ward_00461,Ngwe Hlan Oe Kone Ward,MMR007009701518,township_037,town_069,ward
ward_00462,Oke Kyut Tan (East) Ward,MMR007009701510,township_037,town_069,ward
ward_00463,Oke Kyut Tan (South) Ward,MMR007009701508,township_037,town_069,ward
ward_00464,Oke Kyut Tan (West) Ward,MMR007009701509,township_037,town_069,ward
ward_00465,Pan Be Dan (North) Ward,MMR007009701506,township_037,town_069,ward
ward_00466,Pan Be Dan (South) Ward,MMR007009701505,township_037,town_069,ward
ward_00467,Rakhine Su /Nay Pu Kone Ward,MMR007009701502,township_037,town_069,ward
ward_00468,Shan Tan Kwayt Zay Ward,MMR007009701507,township_037,town_069,ward
ward_00469,Tat Myay Ward,MMR007009701519,township_037,town_069,ward
ward_00470,Taung Kwayt Zay Ward,MMR007009701517,township_037,town_069,ward
ward_00471,Yoe Da Yar Tan Ward,MMR007009701503,township_037,town_069,ward
ward_00472,Zaung Chan (South) Ward,MMR007009701512,township_037,town_069,ward
ward_00473,Zay Tan Ward,MMR007009701514,township_037,town_069,ward
ward_00474,Zay Ward,MMR007009701516,township_037,town_069,ward
ward_00475,Zay Yar Khin U Ward,MMR007009701521,township_037,town_069,ward
ward_00476,Auk Su Paing Ward,MMR007002701502,township_038,town_070,ward
ward_00477,Bu Tar Paing Ward,MMR007002701504,township_038,town_070,ward
ward_00478,Hpa Yar Gyi Paing Ward,MMR007002701503,township_038,town_070,ward
ward_00479,Set Kone Paing Ward,MMR007002701505,township_038,town_070,ward
ward_00480,Ywar Thit Paing Ward,MMR007002701506,township_038,town_070,ward
ward_00481,Zay Paing Ward,MMR007002701501,township_038,town_070,ward
ward_00482,Aye Chan Thar Yar Ward,MMR007004701504,township_039,town_071,ward
ward_00483,Boe Bon Ward,MMR007004701505,township_039,town_071,ward
ward_00484,Chan Mya Thar Si Ward,MMR007004701503,township_039,town_071,ward
ward_00485,Kan Taw Ward,MMR007004701501,township_039,town_071,ward
ward_00486,Thit Set Ward,MMR007004701502,township_039,town_071,ward
ward_00487,Waw Ah Shey Bet Kan Ward,MMR007004701506,township_039,town_071,ward
ward_00488,Hswar Myauk Paing Ward,MMR007010702501,township_040,town_072,ward
ward_00489,Hswar Taung Paing Ward,MMR007010702502,township_040,town_072,ward
ward_00490,No (1) Ward,MMR007010704501,township_040,town_073,ward
ward_00491,No (2) Ward,MMR007010704502,township_040,town_073,ward
ward_00492,No (3) Ward,MMR007010704503,township_040,town_073,ward
ward_00493,No (4) Ward,MMR007010704504,township_040,town_073,ward
ward_00494,No (5) Ward,MMR007010704505,township_040,town_073,ward
ward_00495,No (1) Ward,MMR007010703501,township_040,town_074,ward
ward_00496,No (2) Ward,MMR007010703502,township_040,town_074,ward
ward_00497,No (3) Ward,MMR007010703503,township_040,town_074,ward
ward_00498,No (4) Ward,MMR007010703504,township_040,town_074,ward
ward_00499,Bo Te Ward,MMR007010701503,township_040,town_075,ward
ward_00500,Pay Kone Ward,MMR007010701504,township_040,town_075,ward
ward_00501,Shwe Kyet Yet (North) Ward,MMR007010701506,township_040,town_075,ward
ward_00502,Shwe Kyet Yet (South) Ward,MMR007010701505,township_040,town_075,ward
ward_00503,Ywar Ma Ward,MMR007010701501,township_040,town_075,ward
ward_00504,Zay Ward,MMR007010701502,township_040,town_075,ward
ward_00505,Ah Nauk Myauk Ward,MMR008014701508,township_041,town_076,ward
ward_00506,Ah Nauk Taung Ward,MMR008014701507,township_041,town_076,ward
ward_00507,Myauk Ywar Ma Ward,MMR008014701504,township_041,town_076,ward
ward_00508,Nwe Khwe Ward,MMR008014701509,township_041,town_076,ward
ward_00509,Pan Tin Ward,MMR008014701505,township_041,town_076,ward
ward_00510,Set Taing Kone Ward,MMR008014701510,township_041,town_076,ward
ward_00511,Taung Ywar Ma Ward,MMR008014701503,township_041,town_076,ward
ward_00512,Thea Kone Ward,MMR008014701506,township_041,town_076,ward
ward_00513,Zay Cho (North) Ward,MMR008014701502,township_041,town_076,ward
ward_00514,Zay Cho (South) Ward,MMR008014701501,township_041,town_076,ward
ward_00515,Bee Lin Tan Ward,MMR008008701504,township_042,town_077,ward
ward_00516,Ma Au Kon Ward,MMR008008701503,township_042,town_077,ward
ward_00517,Min Yat Ward,MMR008008701502,township_042,town_077,ward
ward_00518,Myo Ma Ward,MMR008008701501,township_042,town_077,ward
ward_00519,Kan Gyi Tan Ward,MMR008009701502,township_043,town_078,ward
ward_00520,Lan Ma Taw Ward,MMR008009701503,township_043,town_078,ward
ward_00521,Min Tan Ward,MMR008009701505,township_043,town_078,ward
ward_00522,Pan Be Chaung Ward,MMR008009701508,township_043,town_078,ward
ward_00523,Pyi Taw Thar Ward,MMR008009701507,township_043,town_078,ward
ward_00524,Yone Lan Ward,MMR008009701504,township_043,town_078,ward
ward_00525,Zay Cho Tan Ward,MMR008009701506,township_043,town_078,ward
ward_00526,Zee Kone Lay Ward,MMR008009701501,township_043,town_078,ward
ward_00527,Myauk Su Ward,MMR008009702502,township_043,town_079,ward
ward_00528,Myo Ma Ward,MMR008009702503,township_043,town_079,ward
ward_00529,Shwe Taung Tan Ward,MMR008009702504,township_043,town_079,ward
ward_00530,Wa Zi Yar Ward,MMR008009702501,township_043,town_079,ward
ward_00531,Myo Ma Ward,MMR008013701504,township_044,town_080,ward
ward_00532,Shwe Pyi Thar Ward,MMR008013701505,township_044,town_080,ward
ward_00533,Shwe U Daung Ward,MMR008013701501,township_044,town_080,ward
ward_00534,Tha Khin Hla Shein Ward,MMR008013701503,township_044,town_080,ward
ward_00535,Zaw Ti  Ka Ward,MMR008013701502,township_044,town_080,ward
ward_00536,Myo Ma Ward,MMR008012701501,township_045,town_081,ward
ward_00537,Thar Zi Ward,MMR008012701502,township_045,town_081,ward
ward_00538,Ywar Ma Ward,MMR008012701503,township_045,town_081,ward
ward_00539,Zee Kone Ka Lay Ward,MMR008012701504,township_045,town_081,ward
ward_00540,Ah Lel Paing Ward,MMR008012702503,township_045,town_082,ward
ward_00541,Myauk Paing Ward,MMR008012702502,township_045,town_082,ward
ward_00542,Taung Paing Ward,MMR008012702501,township_045,town_082,ward
ward_00543,Lan Ma Taw Ward,MMR008010702503,township_046,town_083,ward
ward_00544,Myo Ma Ward,MMR008010702501,township_046,town_083,ward
ward_00545,Pyi Taw Thar Ward,MMR008010702504,township_046,town_083,ward
ward_00546,Ywar Thit Ward,MMR008010702502,township_046,town_083,ward
ward_00547,Aung Min Ga Lar Ward,MMR008010701502,township_046,town_084,ward
ward_00548,Kway Chaung Ward,MMR008010701505,township_046,town_084,ward
ward_00549,Kyaung Gyi Tan Ward,MMR008010701503,township_046,town_084,ward
ward_00550,Moe Nyo Tan Ward,MMR008010701504,township_046,town_084,ward
ward_00551,Myo Ma Ward,MMR008010701501,township_046,town_084,ward
ward_00552,Ywar Ma Ward,MMR008010701506,township_046,town_084,ward
ward_00553,Pyi Taw Thar Ward,MMR008003702503,township_047,town_085,ward
ward_00554,Shwe Pin Ward,MMR008003702502,township_047,town_085,ward
ward_00555,Ya Da Nar Pon Ward,MMR008003702501,township_047,town_085,ward
ward_00556,Hpaung Kan Ward,MMR008003701505,township_047,town_086,ward
ward_00557,Kya Khat Ward,MMR008003701501,township_047,town_086,ward
ward_00558,Min Yat Ward,MMR008003701502,township_047,town_086,ward
ward_00559,Si Thar Ward,MMR008003701504,township_047,town_086,ward
ward_00560,Wun Lo Ward,MMR008003701503,township_047,town_086,ward
ward_00561,No (1) Ward,MMR008002701501,township_048,town_087,ward
ward_00562,No (2) Ward,MMR008002701502,township_048,town_087,ward
ward_00563,No (3) Ward,MMR008002701503,township_048,town_087,ward
ward_00564,No (4) Ward,MMR008002701504,township_048,town_087,ward
ward_00565,No (5) Ward,MMR008002701505,township_048,town_087,ward
ward_00566,Bweit Pin Kan Ward,MMR008004701501,township_049,town_088,ward
ward_00567,Hin Thar Kan Ward,MMR008004701512,township_049,town_088,ward
ward_00568,Min Kwet  (2) Ward,MMR008004701508,township_049,town_088,ward
ward_00569,Min Kwet (1) Ward,MMR008004701507,township_049,town_088,ward
ward_00570,Min Kwet (3) Ward,MMR008004701509,township_049,town_088,ward
ward_00571,Nwe Cho (1) Ward,MMR008004701510,township_049,town_088,ward
ward_00572,Nwe Cho (2) Ward,MMR008004701511,township_049,town_088,ward
ward_00573,Oke Hpo (1) Ah Shey Ward,MMR008004701503,township_049,town_088,ward
ward_00574,Oke Hpo (2) Ah Nauk Ward,MMR008004701504,township_049,town_088,ward
ward_00575,Pyin Pin Kan Ward,MMR008004701502,township_049,town_088,ward
ward_00576,Zay (1) Ward,MMR008004701505,township_049,town_088,ward
ward_00577,Zay (2) Ward,MMR008004701506,township_049,town_088,ward
ward_00578,Ah Nauk Paing Ward,MMR008001702502,township_050,town_089,ward
ward_00579,Ah Shey Paing Ward,MMR008001702501,township_050,town_089,ward
ward_00580,Myauk Paing Ward,MMR008001702504,township_050,town_089,ward
ward_00581,Taung Paing Ward,MMR008001702503,township_050,town_089,ward
ward_00582,Khit Ta Yar Myo Thit Ward,MMR008001701507,township_050,town_090,ward
ward_00583,Na Wa Day Ward,MMR008001701509,township_050,town_090,ward
ward_00584,Na Win Ward,MMR008001701501,township_050,town_090,ward
ward_00585,Oe Tan Ward,MMR008001701503,township_050,town_090,ward
ward_00586,Pyi Thar Yar Ward,MMR008001701508,township_050,town_090,ward
ward_00587,San Taw Ward,MMR008001701504,township_050,town_090,ward
ward_00588,Shwe Ku Ward,MMR008001701502,township_050,town_090,ward
ward_00589,Shwe Ta Gar Ward,MMR008001701510,township_050,town_090,ward
ward_00590,Sin Su Ward,MMR008001701505,township_050,town_090,ward
ward_00591,Ywar Be Ward,MMR008001701506,township_050,town_090,ward
ward_00592,Kyar Ni Kan Ward,MMR008006701502,township_051,town_091,ward
ward_00593,Tha Yet Taw Ward,MMR008006701501,township_051,town_091,ward
ward_00594,Yun Tan Ward,MMR008006701503,township_051,town_091,ward
ward_00595,Ah Lel Paing Ward,MMR008007701503,township_052,town_092,ward
ward_00596,Kayin Su Ward,MMR008007701505,township_052,town_092,ward
ward_00597,Kwet Thit Ward,MMR008007701502,township_052,town_092,ward
ward_00598,Kyaung Su Ward,MMR008007701504,township_052,town_092,ward
ward_00599,Pyi Taw Thar Ward,MMR008007701508,township_052,town_092,ward
ward_00600,Yae Wai Ward,MMR008007701506,township_052,town_092,ward
ward_00601,Ywar Gyi Kone Ward,MMR008007701507,township_052,town_092,ward
ward_00602,Zay Paing Ward,MMR008007701501,township_052,town_092,ward
ward_00603,Ah Lel Kone Ward,MMR008007702501,township_052,town_093,ward
ward_00604,Ah Nauk Let Pan Khon Ward,MMR008007702502,township_052,town_093,ward
ward_00605,Ah Nauk Tha Pyay Kone Ward,MMR008007702506,township_052,town_093,ward
ward_00606,Ah Nauk Yoe Gyi Ward,MMR008007702511,township_052,town_093,ward
ward_00607,Ah Shey Let Pan Khon Ward,MMR008007702503,township_052,town_093,ward
ward_00608,Ah Shey Tha Pyay Kone Ward,MMR008007702505,township_052,town_093,ward
ward_00609,Ah Shey Yoe Gyi Ward,MMR008007702512,township_052,town_093,ward
ward_00610,Bay Din Kone Ward,MMR008007702513,township_052,town_093,ward
ward_00611,Hpa Yar Gyi Lan Ward,MMR008007702507,township_052,town_093,ward
ward_00612,Pay Pin Kone Ward,MMR008007702510,township_052,town_093,ward
ward_00613,San Ywe Tan Ward,MMR008007702508,township_052,town_093,ward
ward_00614,Tha Khut Kone Ward,MMR008007702504,township_052,town_093,ward
ward_00615,Zay Paing Ward,MMR008007702509,township_052,town_093,ward
ward_00616,Thi Ri Ya Da Nar Ward,MMR008005703501,township_053,town_094,ward
ward_00617,Thiri Kan Thar Ward,MMR008005703505,township_053,town_094,ward
ward_00618,Thiri Mingalar Ward,MMR008005703504,township_053,town_094,ward
ward_00619,Thiri Thu Kha Ward,MMR008005703503,township_053,town_094,ward
ward_00620,Thiri Wai Phyar Ward,MMR008005703502,township_053,town_094,ward
ward_00621,Chan Myayt Thar Yar Ward,MMR008005702501,township_053,town_095,ward
ward_00622,Thu Kha Wai Hpyar Ward,MMR008005702502,township_053,town_095,ward
ward_00623,Ward (1) Aung Ya Da Nar,MMR008005704501,township_053,town_096,ward
ward_00624,Ward (2) Baho,MMR008005704502,township_053,town_096,ward
ward_00625,Ward (3) Khit Thit Ya Da Nar,MMR008005704503,township_053,town_096,ward
ward_00626,Htan Yin Ward,MMR008005701503,township_053,town_097,ward
ward_00627,Kan Taw Min Ga Lar Ward,MMR008005701502,township_053,town_097,ward
ward_00628,Myo Ma Ward,MMR008005701501,township_053,town_097,ward
ward_00629,Pauk Taw Ward,MMR008005701504,township_053,town_097,ward
ward_00630,No (1) Ward,MMR008011701501,township_054,town_098,ward
ward_00631,No (2) Ward,MMR008011701502,township_054,town_098,ward
ward_00632,No (3) Ward,MMR008011701503,township_054,town_098,ward
ward_00633,No (4) Ward,MMR008011701504,township_054,town_098,ward
ward_00634,No (5) Ward,MMR008011701505,township_054,town_098,ward
ward_00635,Balai Ward,MMR004001701502,township_055,town_099,ward
ward_00636,Cinmual Ward,MMR004001701501,township_055,town_099,ward
ward_00637,Lailun Ward,MMR004001701506,township_055,town_099,ward
ward_00638,Laizo Ward,MMR004001701505,township_055,town_099,ward
ward_00639,Lungpi Ward,MMR004001701507,township_055,town_099,ward
